date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
,,,,,,0.272657,,DOWN
0.90288,1.0,,,,,0.270067,0.835965,DOWN
,,,,0.361797,,,,DOWN
0.90288,1.0,,0.063618,,,0.309166,,UP
,,,,,,,,UP
0.90288,,0.531915,,,,,,UP
0.90288,1.0,0.553191,0.054792,,,0.312791,0.757895,UP
,,0.574468,,,,0.296996,,UP
,,,,,,,,UP
,1.0,,,0.257513,0.003336,,0.778947,UP
,,,,,,,0.814474,UP
,,,,,,,,UP
0.90288,,,0.054281,,0.003207,,,UP
,,,,,0.003475,,,UP
,,0.723404,,,,,,UP
,,,,,,,,UP
0.90288,,,,0.448825,,,,UP
,,,,,,,,UP
,,0.808511,,,,,,UP
,,,,,,,,UP
,1.0,,,,,,,UP
,,0.87234,,,0.003766,0.390989,,UP
0.90288,,,,,,,,DOWN
,,,,,0.002925,,0.621053,DOWN
,,0.93617,0.053291,,0.00349,,,UP
,,,,,,,,DOWN
,,,,,,0.392284,,UP
,,,,,,,,UP
,,0.0,,,,,,DOWN
,,,,,0.002916,0.339461,,DOWN
,2.0,0.042553,,0.2651,0.003324,,,UP
0.902925,,,,0.234157,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,0.12766,,,0.00248,,0.677193,DOWN
,,,,0.13612,0.002088,,,DOWN
,2.0,0.170213,,,,,,DOWN
,2.0,0.191489,,,,,,DOWN
,,,,,,0.213361,0.711842,DOWN
,,,,,,,,DOWN
,2.0,,0.067401,,,0.343863,,UP
,,,,,0.005112,,,UP
,2.0,,,0.446891,,0.466857,,DOWN
,,,,0.500446,,,,UP
,,,0.087426,,,,,UP
,,,,,,,,UP
,,,,,0.005928,,0.412281,UP
,,0.404255,,,,0.595287,,UP
0.902925,,0.425532,,,,,,UP
,,0.446809,,,,,,UP
,2.0,,0.111205,,,,0.535526,UP
,,,,,,,,UP
0.902925,,,,,,,,UP
,,,,,,,,UP
,2.0,,0.096673,,0.006533,,,UP
0.902925,,,,,,,,UP
0.902925,2.0,0.595745,0.088087,0.483785,,,0.44693,UP
,,,,0.480065,,,,UP
0.902925,,,0.085775,,,,,UP
,,0.659574,,,,0.560073,0.478947,UP
0.902925,,0.680851,,,,0.558778,,UP
,2.0,,,0.527075,,,,UP
,,,,,,,,UP
0.902925,2.0,0.744681,0.088868,,,,,UP
,2.0,,0.113907,,,,,UP
,,,0.111445,,,,0.419737,UP
,,,,,0.006734,,,UP
,,,,,,0.596064,,UP
,,,0.07929,,,0.568099,,UP
,,0.87234,,,,,,DOWN
,,,,,,,,DOWN
,,0.914894,,0.418328,,0.474625,,DOWN
,,,,0.458494,,,,DOWN
0.902925,,,,,0.0034,,0.474123,DOWN
0.902925,2.0,0.978723,,,,,,UP
,2.0,,,,,,,UP
0.902969,,,,0.470098,,,0.568421,UP
,,,,,,,0.58114,UP
0.902969,,0.042553,,,,,,UP
,,,,,0.004981,,0.588596,UP
,3.0,,,,,0.445365,,DOWN
0.902969,,,,,0.003822,,,DOWN
,,,,,,,,DOWN
,,,0.046025,,,,,DOWN
,,,,,0.003002,0.309684,0.711842,DOWN
0.902969,,0.191489,0.045094,,,,,DOWN
,,,,0.205594,,0.30088,,DOWN
,3.0,,0.044644,,,,,DOWN
0.902969,,,,,,,,DOWN
0.902969,,,,0.460875,,,,DOWN
0.902969,,,,0.465784,,,,DOWN
,,,,,,,,UP
,3.0,,,0.536299,0.005926,,,UP
,,,,0.534365,0.006055,,,UP
,3.0,,,,,0.694459,,UP
,,0.404255,,,,,,UP
,3.0,0.425532,,,0.007052,,,UP
,,,,,,,,UP
,,,,,,,,UP
,3.0,0.489362,,,0.007044,0.698602,,UP
,,0.510638,0.104329,0.519637,,,,UP
,3.0,,,,,0.697048,0.207018,UP
,,,,,,,,UP
0.902969,,0.574468,,,,,0.218421,UP
,,,,,,,,UP
,,,,0.488694,,,,UP
,,,0.111355,,,,,UP
,,,0.100907,,0.00694,,0.178947,UP
,,,0.102228,,,,,UP
,,0.702128,,0.515025,,,,UP
,,,,,,,,UP
,,,,,,0.725013,,UP
,,,,,,,,UP
,,,,,,,,UP
,,,,,,,,UP
,,,,,,,,UP
,3.0,,0.107782,0.583755,,,,UP
,,,0.098775,,,,,UP
,,,0.092921,,0.006365,,0.290351,UP
,,,,0.473817,,,0.328509,UP
,3.0,,,,,,,UP
0.902969,3.0,,,,,,,UP
,,,,,,0.554376,,UP
,3.0,,,,,,,UP
,,,,,,,,UP
,,0.021277,,,,,,UP
,,,0.108593,0.453436,,,,UP
,,,,0.399435,,0.524858,,UP
0.903013,,0.085106,,,,,,UP
,,,0.087336,,0.005789,0.425168,,DOWN
,,,,,,,,DOWN
,4.0,,,,,,,DOWN
0.903013,4.0,,,,,,,DOWN
,,,,,,0.321336,,DOWN
,,,,0.227908,,,0.674123,DOWN
,,,,,0.003845,,0.602193,DOWN
,,,,,,,,DOWN
,,,,,0.005931,,,DOWN
,,,,,,,,DOWN
,,0.319149,0.090549,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,0.269737,DOWN
,4.0,,,,,,0.322807,DOWN
0.903013,,,,,,,,DOWN
,4.0,,,,,0.640342,,DOWN
,4.0,,,,,,0.314474,DOWN
,,,0.090189,,,,,DOWN
,,,,,,,0.343421,DOWN
,4.0,,,,,,,DOWN
0.903013,,,,,,0.607716,0.399123,DOWN
,,,0.087997,,,0.629467,,DOWN
,4.0,,,,0.005899,,,DOWN
,,,,,0.005914,0.622734,,DOWN
0.903013,,0.617021,0.086616,,,,,DOWN
0.903013,,,,0.456709,0.004778,,,DOWN
,4.0,,,0.459833,,,,DOWN
,4.0,,,,0.005474,,,DOWN
,,,,,0.005899,,,DOWN
0.903013,4.0,0.723404,,,,,,DOWN
,,,0.089138,,,,,UP
0.903013,,0.765957,,0.639839,,,,UP
,4.0,,,,,,,UP
,,0.808511,,,,0.648887,,UP
,4.0,,0.089138,,,,0.416228,UP
,,,,,,,,UP
,,,,,0.005887,,0.482018,UP
0.903013,,,,,,,,DOWN
,,0.914894,,,0.002981,,,DOWN
,4.0,,,,,,,DOWN
,4.0,,,,,,,DOWN
0.903013,4.0,,,,,,,UP
,,,0.088447,0.520827,0.005841,,,UP
,5.0,0.0,,0.508331,,,,UP
,,,0.087426,0.492413,,,,UP
,,,0.088087,,,0.511393,0.510965,UP
,5.0,,,,,,,DOWN
,,,,0.363434,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,0.051939,0.2349,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
0.903057,,,,,,0.302434,,DOWN
,,,,,,0.329622,,DOWN
0.903057,5.0,,,,,,,DOWN
,,,0.089438,,,,,UP
,,,0.056533,,,,0.497368,DOWN
,,,,,0.005941,,,UP
,5.0,,,0.568134,0.005945,,,UP
,,,,,0.005982,,,UP
,,,,,,0.625324,,UP
,,,,,,,,UP
,,,,,,,,UP
,,0.446809,,,,0.596064,,UP
,,,,0.515472,,0.586225,,UP
,,,,,0.006302,,,UP
,,,,,,0.556189,,DOWN
0.903057,5.0,,,,,0.551528,,DOWN
,,,,,,,,DOWN
,5.0,,,,,,,DOWN
,,,0.076348,,,,0.382456,DOWN
0.903057,,0.617021,0.067401,,,,0.402193,DOWN
0.903057,,,,0.443767,,,,DOWN
,,,0.066981,,0.004537,0.529001,,DOWN
,,,,0.451354,,,,DOWN
,,,,,0.003538,,0.349561,DOWN
,,,,,,,,DOWN
,5.0,,0.050769,,,,,DOWN
,,,,,,0.575091,,DOWN
,5.0,,,0.608896,,0.60927,,UP
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,0.005004,,0.393421,DOWN
,,,,0.518298,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
0.903057,,,0.071634,0.498661,0.004809,,,DOWN
,5.0,,,,,,,UP
,,,0.090339,,,,,UP
,,,,,,0.504402,0.569737,UP
,,,,,,,,UP
,,0.021277,,,,0.426981,0.595614,UP
,,0.042553,,,,,,UP
,,,,,,,0.553947,UP
,6.0,,0.056353,,,,,DOWN
,,,,,,,,DOWN
,6.0,,0.053621,,,,,DOWN
,,,,,,,,DOWN
,,,0.045004,,,,0.726316,DOWN
,,0.191489,,,,,,DOWN
,,,,,,,,DOWN
0.903102,,,,,0.003022,0.295961,0.660965,DOWN
,,,,0.381434,,,,DOWN
,6.0,,,,,0.445106,,UP
0.903102,,,,0.473222,0.003625,,,DOWN
0.903102,,,,,0.005779,,,UP
,,,0.06545,0.53853,,,,DOWN
,,,,,,,,UP
0.903102,,,,,,0.569394,,UP
,,,,,0.005031,,0.466667,UP
0.903102,,,,0.547902,,,,UP
,,,,,0.004595,0.548162,,DOWN
,,,,,0.005708,,,UP
,,,,,,,,UP
,,,0.070584,0.498661,,,,UP
,6.0,,,0.490925,0.005872,,,UP
0.903102,,,,,,,0.475877,UP
,,0.574468,,,,,,UP
0.903102,,,0.058995,,,0.512688,,DOWN
,6.0,0.617021,0.053501,,,0.499223,,DOWN
,,,,,,,,UP
,,,,,,,,DOWN
0.903102,,,0.054161,,,,,DOWN
0.903102,6.0,,0.054341,,,,0.421053,DOWN
,,,0.049868,,,,,DOWN
,,0.744681,,,0.00327,,,DOWN
,,0.765957,0.064789,,,,,DOWN
,,,,,,,,DOWN
,6.0,,0.045665,,,0.525375,,DOWN
,,0.829787,0.043233,,0.002985,,,DOWN
,,,,0.450461,,,0.333772,DOWN
,,,,,0.002885,,,DOWN
,6.0,0.893617,,0.40717,,,,DOWN
,,,0.035517,0.373847,,0.378819,,DOWN
,,,,,0.003407,,0.516228,DOWN
,,,0.053621,,,,,DOWN
,6.0,,0.088657,,,,,UP
,,1.0,,0.466379,0.005835,,0.529825,UP
0.903146,,,,,,,,UP
,,,,,,,,UP
,,,,,,,0.435965,UP
,,,,,,,,UP
,,,,0.284885,,,0.569737,DOWN
,,0.106383,,,,,0.637281,DOWN
0.903146,7.0,,,,,,,DOWN
,,,,,,,,DOWN
,7.0,,0.028942,,,,,DOWN
,7.0,,0.027831,,0.00182,,,DOWN
,,0.212766,0.031854,,,,,DOWN
,7.0,,,,,0.181512,0.70614,DOWN
,,,0.046986,,,0.204298,,DOWN
,,,,,,0.216209,,DOWN
,,0.297872,,0.277596,,,0.594298,UP
0.903146,,,,,,,,UP
,,,,0.402559,,,,UP
,,,,0.432163,0.003774,,0.620614,UP
,7.0,,,,,,,UP
,,,,0.471883,0.004497,,0.638596,UP
,,0.425532,,,0.005241,,,UP
,,,,,,,,UP
,7.0,0.468085,,0.418774,,,,UP
0.903146,,,,,0.004543,,,UP
,,,,,,,,UP
0.903146,,0.531915,,0.378905,0.005488,,0.699561,UP
,,,,,,0.34464,,UP
,,0.574468,,,,,,UP
0.903146,,,,0.336953,,,0.698246,UP
,,,,,,,,UP
,,,,0.320589,0.003436,,,DOWN
,,,0.057073,,,,0.690789,DOWN
,7.0,,,0.310771,,,,UP
0.903146,7.0,,,,,,,DOWN
,,,,,,0.313309,0.635526,DOWN
,,,,,,0.33506,,DOWN
,,,,,,,,UP
,,,,,,,,UP
0.903146,,,,,,0.416882,,UP
,7.0,0.829787,,,,,,UP
,,0.851064,,,,,,UP
0.903146,,,0.063348,,,,,DOWN
,,,,,,,0.507456,DOWN
,,,,0.301696,,,,DOWN
0.903146,,,,,,0.299068,,UP
0.903146,,0.957447,0.07902,,,,0.514035,UP
0.903146,,0.978723,,,,,,UP
,7.0,1.0,,,,,,UP
,,,,,,,,UP
,,,,,,0.353185,,UP
0.90319,,,0.088958,0.242487,,,,UP
,,0.06383,,,,0.38115,,UP
,,,,,,,,DOWN
,,,,,,0.27913,0.557456,DOWN
0.90319,,0.12766,,,0.002721,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,0.191489,,,,,,DOWN
,,,0.027921,,,,,DOWN
,1.0,,,,,,,DOWN
0.90319,,0.255319,0.031314,,,,,DOWN
0.90319,,,0.040291,,,,0.604386,DOWN
,1.0,,,,,,0.609649,DOWN
,,0.319149,,,,,,UP
0.90319,,0.340426,,,,,0.666667,DOWN
,,,,,,0.195753,,DOWN
0.90319,,,,,,,,UP
,,,,,,,0.689035,UP
,,,0.089138,,0.002435,,,UP
,1.0,0.446809,,,0.002152,,,UP
,,,,,,,,UP
0.90319,1.0,,,,,0.22087,0.662281,UP
,,0.510638,,0.359417,0.004566,,,UP
,,,,,0.004103,0.222683,0.807018,UP
,1.0,,,0.323564,0.003309,,0.801316,DOWN
,,,,0.304671,,,,DOWN
,,0.595745,0.05314,,,,,DOWN
,,,0.049388,,,,,DOWN
,,,,,,,,DOWN
,1.0,,,,,,,DOWN
0.90319,1.0,,0.054461,,,,,DOWN
,,,,,,,,UP
0.90319,,,,,,,,UP
,,,,,0.004574,0.28146,0.714035,UP
,,,0.088027,,,,,UP
0.90319,,,,,,,,UP
,,,,,,,,UP
,1.0,,,,,,0.626754,UP
,1.0,,,,,,,UP
,,,,,,0.366649,,UP
,,,,,,,,DOWN
,1.0,0.914894,,,,,,DOWN
,,0.93617,,,0.005235,,,UP
0.90319,,,,,0.004809,,,UP
,1.0,,,,,,0.569298,UP
,,,0.063829,,,0.390989,,DOWN
0.903234,,,,0.318506,,,,UP
0.903234,2.0,0.021277,,,,,,DOWN
,2.0,,,,0.003523,,,DOWN
,,,,,,,,DOWN
,2.0,,,0.184915,,0.349301,,DOWN
,,0.106383,,,,,,DOWN
,,,,,,,,DOWN
,2.0,,,,,,,DOWN
,,,,,0.002902,,,DOWN
,,0.191489,,,0.002248,0.208441,,DOWN
,,,,,,,,DOWN
,2.0,,,0.214668,,,,DOWN
,,0.255319,,,,0.332729,,DOWN
0.903234,,,,,,,,UP
0.903234,,,0.030323,0.413419,,,,DOWN
0.903234,2.0,,,,,,,UP
0.903234,,,,,,,,UP
,,,,,,,,UP
0.903234,,,,0.551324,,0.562403,,UP
,,,,,,,,UP
,,,0.087426,,,,,UP
,,,,,,,0.445614,UP
,,,,,,,0.42807,UP
,,,0.087426,,,,0.45614,UP
,,,,,,0.538063,,UP
0.903234,,,0.087426,,,,0.424561,UP
,,,,,,,,UP
,,,,0.475305,0.00591,,,UP
,,,,,0.005906,,,UP
,,,0.081722,0.480512,,0.550492,,UP
0.903234,,,,,,,,UP
0.903234,2.0,,,,,,0.44386,UP
,,,,0.502231,,,,UP
,,,,,,,,UP
,,,,,,,,UP
,,,,,,,,UP
0.903234,,,,,,,,UP
,,,,,,,,UP
,,,,0.560547,,,,DOWN
,,0.829787,,,,,,DOWN
,2.0,,,,,,,DOWN
,2.0,,,,,,0.370614,DOWN
0.903234,,,,,0.002885,,,DOWN
,,,,,,,0.410965,DOWN
,2.0,,,0.439453,,0.39798,,DOWN
,,,,,,,,DOWN
,2.0,,,,,,,UP
,,,,,,,0.539474,UP
,,,,0.461024,,0.44666,,UP
0.903279,,,,,,,,UP
,,,0.086196,0.41208,,,,UP
,3.0,,,,,0.44174,,DOWN
,,0.085106,,,,,,DOWN
,,,,,,,,DOWN
0.903279,,,,,,,,DOWN
,,,,,,0.254531,,DOWN
,,0.170213,,,,,,DOWN
,3.0,,,,,,0.670175,DOWN
,,0.212766,,0.195478,,,0.684649,DOWN
,,,,,,,0.65614,DOWN
,,,,0.336805,,,,DOWN
0.903279,,0.276596,,,,,,DOWN
,,,,0.426659,,0.423097,,DOWN
,,,,,,,,UP
0.903279,3.0,,,,,,,UP
,,,0.075027,,,,,UP
0.903279,,,,0.549093,,,,UP
,,0.404255,,0.559357,,,,UP
,3.0,0.425532,,,,,,UP
0.903279,,,,,,0.555412,,UP
,,,,,,,,UP
,3.0,,0.088117,,,,,UP
,,,,,,,,UP
0.903279,,,,,,,,UP
,,,,,,,,UP
,,0.574468,,,,,,UP
,,,,,,,,UP
,3.0,,0.087426,,0.005837,,,UP
,3.0,,,,,,,UP
,,,,,,,,UP
,,0.680851,0.087306,,,,,UP
,3.0,,,0.502827,,,,UP
0.903279,,,,,,,,UP
,3.0,,,,,,,UP
,,,,,0.005933,,,UP
0.903279,,,0.07893,0.581226,,,,UP
,,,0.042512,,,,0.358333,DOWN
,,,,,,,,DOWN
0.903279,,,,,,0.471517,,DOWN
,,,,,,,0.342544,DOWN
0.903279,,,,,,,,DOWN
,,0.914894,,,,,0.478509,DOWN
,,,,,,,,UP
,3.0,,,,,,,DOWN
,,,,,,,,UP
,,,0.047256,,,0.468151,0.534649,DOWN
,,,,0.447783,,,,UP
,4.0,,0.047646,,,0.393061,,DOWN
0.903323,,,,0.40122,,,,DOWN
,,0.06383,,,,,,DOWN
,,0.085106,,,0.002744,,,DOWN
,,,0.03933,,,,0.653509,DOWN
,,,0.030533,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
0.903323,,0.191489,,,,,,DOWN
,,0.212766,0.037769,,,,,DOWN
0.903323,,,,0.231925,,,,DOWN
,,,,,,0.336095,,DOWN
,,,,0.412824,,,,DOWN
,,,,,,0.40523,,DOWN
,,0.319149,,,,,,DOWN
,4.0,,,,0.002825,,,DOWN
0.903323,4.0,0.361702,,,,,,DOWN
0.903323,,0.382979,,,,,,DOWN
,,,,,,,,UP
,,,0.087096,,,,0.450439,UP
,,,0.069923,,0.004636,,,UP
,,,0.085205,,0.005663,,,UP
,4.0,0.489362,,,0.00441,,,UP
0.903323,,0.510638,,,,0.566028,,UP
,,,0.072415,0.506694,,,,UP
0.903323,,,,0.508033,0.004323,,,UP
,,,,,,0.569135,0.441667,UP
,,,,,,,,UP
,4.0,,,0.487057,0.003828,,0.414035,DOWN
,4.0,,,,,,,DOWN
0.903323,,,,,0.004366,,,UP
0.903323,,0.680851,,,,,,UP
,,0.702128,0.072775,,,,,UP
,,,,,,0.565769,,DOWN
,,,,,,,,UP
0.903323,,,,,,0.584412,,UP
,4.0,,,,,,0.362281,UP
,,,,,0.003037,,,DOWN
,4.0,,,,,0.534438,,DOWN
,,0.851064,,,,0.510098,,DOWN
,,0.87234,,,0.002798,0.48058,,DOWN
,4.0,,,,,,,DOWN
,,0.914894,0.02672,,,,,DOWN
,,,0.082623,,,,,UP
,,0.957447,,,0.005677,,,UP
,,,,,,,,UP
,,,0.088297,,,,,UP
,,,0.087096,,,,,UP
,,,,,,,,UP
,,,,,0.004715,,,UP
0.903367,,,0.03921,,0.002642,,,DOWN
,,,,,,0.38581,,DOWN
,,,0.027171,0.232818,,,,DOWN
,5.0,0.12766,,,0.00167,,0.634211,DOWN
,,0.148936,,,0.001516,,,DOWN
,,,,,0.001467,,,DOWN
,,0.191489,,,,0.236406,,DOWN
,5.0,,,,,,0.627193,DOWN
,,0.234043,,,,,,DOWN
,,,,,,,,DOWN
0.903367,,,0.041522,,,,,DOWN
0.903367,5.0,,,0.411782,,,,DOWN
,5.0,0.319149,,,,,0.454825,UP
,,,,,,,,UP
,,,,0.508777,,,0.414912,UP
,,,,,,,0.420175,UP
,,,,,,,,UP
,,0.425532,,,0.005756,,,UP
,,,0.087426,,,,,UP
,5.0,,,,,0.551269,,UP
0.903367,,,0.087426,,,,,UP
,,,,,,,,UP
,,,,,,,,UP
,,0.553191,,,,,0.545175,UP
,,,,,,,,UP
,,,,,,,,DOWN
,,,,,,,0.501754,DOWN
,,,,,,,,DOWN
,,,0.043443,,0.002896,0.501813,,DOWN
,,,,,,,,DOWN
,5.0,,,,0.003238,0.505438,,DOWN
0.903367,,,0.087426,,,,0.567982,UP
,,,,,,0.54117,,UP
,5.0,0.765957,,,,,0.478947,UP
,,,,,,,,UP
,5.0,,,,,,,DOWN
,,,,,,,0.376316,DOWN
,,,,,,,,DOWN
,,,,,0.002937,0.523822,,DOWN
,,,,,,,,DOWN
0.903367,,,,,,0.466598,0.429825,DOWN
,,,,,,,,DOWN
,5.0,0.957447,,,,,0.563596,DOWN
,,,,0.495537,,,,UP
0.903367,5.0,1.0,,0.485272,,,0.537281,UP
0.903411,,,,,,,0.584211,UP
,,,,,,,,UP
,,,,,,,,UP
0.903411,,,,,,,,DOWN
,,,0.045875,0.311961,,0.442517,,DOWN
0.903411,,,,,0.002879,,,DOWN
,,,,,,,0.692105,DOWN
0.903411,,,0.027981,,,,0.728947,DOWN
,,,,,,,,DOWN
0.903411,6.0,,0.028582,,,,,DOWN
0.903411,6.0,,,0.204552,0.002757,,,DOWN
,,,,0.26019,,0.330399,,DOWN
,,0.255319,,,,,,UP
0.903411,,,0.056023,,0.003685,,,DOWN
,,,,,,,0.567982,DOWN
,,,,,0.005083,,,UP
,,0.340426,0.088357,0.549093,0.00571,,,UP
,6.0,,,,0.00494,,,UP
,,,,,0.005958,,,UP
,,,,,,,,UP
0.903411,6.0,,,0.601904,,,,UP
,6.0,,0.083133,,0.005461,,,UP
0.903411,6.0,,,,0.005748,,0.523246,UP
,,,0.087426,0.555043,,,,UP
,6.0,0.510638,,,,0.516054,,DOWN
,,0.531915,,,,,0.56886,UP
,,,,,,,,UP
,,,,,,0.506214,,UP
,,,0.050588,,,,,DOWN
,,0.617021,,,,,,DOWN
,,,0.043773,,,,,DOWN
,,0.659574,,,,,0.489474,DOWN
,6.0,,,,,0.445106,0.486842,DOWN
,,,,,,0.449508,,DOWN
,,,0.047796,,,0.469446,0.481579,DOWN
,6.0,,0.049027,,0.003303,,,DOWN
,6.0,,,,,0.526411,,UP
0.903411,,,0.085355,,,,,UP
,,,,,0.004003,0.537027,,UP
,,,0.045274,0.537935,,,0.417544,DOWN
0.903411,,,,,,0.483428,0.454825,DOWN
,,,,,,,,DOWN
0.903411,,,,,,,,DOWN
0.903411,,,,0.415948,,,,DOWN
0.903411,,,,,,,,DOWN
,,,,,0.003997,,,UP
,6.0,,,,,0.44407,,UP
,6.0,,,,0.004867,0.43216,,UP
,7.0,,,0.463553,,,,UP
,,,,,0.004771,0.374158,,UP
,7.0,,0.074997,,,0.421025,,UP
,,,,,0.003702,,0.61886,DOWN
,7.0,,0.048367,0.297977,,,,DOWN
,,,,,,0.296996,,DOWN
0.903456,7.0,,0.035817,,,,,DOWN
0.903456,,,0.034376,,,,,DOWN
,,,,0.147724,,,0.841667,DOWN
,,,,0.141327,,,0.860526,DOWN
0.903456,,,,,,,,DOWN
,7.0,,,,,,,DOWN
,,0.255319,,,0.001572,,,DOWN
0.903456,,,,,0.002156,,,DOWN
,7.0,,,,,,,DOWN
,,,0.059445,0.3615,,,,UP
,,,,0.410592,,,,UP
,,,,0.443172,,,0.794737,UP
,,,,,,,,UP
,,0.404255,,,,,,UP
,7.0,,,,,,,UP
,,,0.069893,,,,,UP
,,0.468085,,0.414906,,,,UP
0.903456,,0.489362,0.044614,,,,,DOWN
,,,,,,,,DOWN
,,,,0.362392,,,,DOWN
,,,,0.347218,,,,DOWN
,7.0,,,,,0.209218,,DOWN
,,,,,,0.198343,0.785965,DOWN
,7.0,,,,,,,UP
,7.0,0.638298,,,,,,DOWN
0.903456,7.0,,,,,,,DOWN
,7.0,,,,,,0.73114,DOWN
0.903456,,0.702128,,,,0.182807,,DOWN
,7.0,,,,0.002106,,,DOWN
,,0.744681,0.03999,,0.002594,0.232004,0.674561,DOWN
0.903456,7.0,,0.054161,0.453436,,,,UP
,,,,,,,,UP
,,,,0.449717,,,,DOWN
,,,,0.409104,,,,DOWN
,,,,0.390211,,,0.608333,DOWN
0.903456,,,,,0.00216,,,DOWN
0.903456,,0.893617,,,,,,DOWN
0.903456,,,,,,,,DOWN
0.903456,7.0,0.93617,,,,,,DOWN
,,,0.033686,,,,0.610088,DOWN
,,,,,,0.330658,,DOWN
,,,,0.348557,,0.326774,0.536842,DOWN
0.9035,1.0,,,,0.003737,,,UP
,1.0,,0.043653,,,,,DOWN
0.9035,,,,0.254984,,0.316157,,DOWN
0.9035,1.0,,,,0.00247,,0.594737,DOWN
,,,,,,,,DOWN
,,,,,0.002619,,,DOWN
,,0.12766,,,,0.160798,0.767105,DOWN
,,,0.042332,,,0.128949,0.809649,DOWN
0.9035,,,,0.085391,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,0.234043,,0.101458,0.001539,,,DOWN
,,,0.023568,,,,,DOWN
0.9035,1.0,,,,,,,DOWN
,,,,,,0.030295,0.853509,DOWN
,1.0,,0.024979,,0.001556,0.096841,,DOWN
,,0.340426,,,,,,DOWN
,1.0,,,,,,,UP
,1.0,,,,,,,UP
0.9035,,,,,0.00274,,,UP
,,,,,,,,UP
,,0.446809,0.042783,,0.002713,,0.895614,UP
,,,,,,,,UP
,1.0,,,,,,0.873246,UP
,1.0,,0.050018,,,,,UP
,,,,,,,0.885965,DOWN
0.9035,,0.553191,,,,,,DOWN
0.9035,1.0,,,,,0.167012,,DOWN
,,,0.027291,,,0.168824,,DOWN
,1.0,,,,,,0.858333,DOWN
,,0.638298,,,,,,DOWN
0.9035,1.0,,,,,0.142672,0.808772,DOWN
,,,0.029602,,0.00189,,,DOWN
,,,,,,,,DOWN
,1.0,,0.032455,,,,,DOWN
0.9035,,0.744681,,,,,,UP
0.9035,,,,,,,,UP
,,,,,,,,UP
,,,0.048157,,,,,UP
,1.0,,,,0.002744,0.321595,0.705263,UP
,,,,,,0.305541,,UP
,,,,,,,0.707895,UP
0.9035,,,,,,,,DOWN
,1.0,,,,,,,DOWN
,,,0.034346,,0.001454,,,DOWN
,,0.957447,,,0.001847,0.220352,,DOWN
,1.0,0.978723,,,,0.302693,,UP
0.9035,,,,,,,,UP
0.903544,2.0,,0.075838,,,,,UP
,,,,,,,,UP
,,,0.050829,,,,,UP
,2.0,,,,,,,UP
,,,,,,,,UP
,,,,0.170634,,0.233299,,UP
,,0.12766,,,,,,UP
0.903544,,,0.03993,0.127641,0.002086,,0.822368,UP
,,,,,,,,UP
,,0.191489,,,,,,UP
0.903544,,,,,,0.101502,,UP
,,0.234043,,,,,,DOWN
,2.0,,0.058725,0.299762,,,,UP
,,0.276596,0.035457,,,,0.695614,DOWN
,,,,,,,,DOWN
0.903544,,0.319149,,,,,0.565351,DOWN
,,0.340426,,,,,,DOWN
0.903544,,0.361702,,,,,,UP
,,,,,0.004524,,,UP
0.903544,,,,,,,0.485088,UP
,,,0.077879,,,,,UP
0.903544,,,,0.535109,,,,UP
,,,,,0.005806,,,UP
,,,,,,,0.502632,UP
,,,,,,,,UP
0.903544,,,,0.510116,0.005717,,,UP
,,,,,0.0058,,,UP
,,0.574468,,,,,,UP
,,0.595745,,,,,0.461842,UP
,2.0,,,,,,0.476754,UP
0.903544,,,,,0.005598,0.470999,,UP
0.903544,2.0,,,0.492711,,,,UP
,2.0,,,0.490033,,,,UP
0.903544,,,,,,,,UP
,,,,,,,,UP
,,,,,,,,DOWN
0.903544,2.0,,,,,,,UP
,2.0,,,,,,0.425877,UP
0.903544,,,,,0.003351,,,DOWN
,,,,,,,0.382456,DOWN
,,,,,,,,DOWN
,,,0.040771,,0.002775,,,DOWN
0.903544,2.0,0.893617,,,,,,DOWN
,,0.914894,,,,0.301398,0.443421,DOWN
,,,,,0.002727,,,DOWN
,,,,0.428146,,,0.538158,DOWN
,,,,,,0.374417,0.492982,UP
,,,,,0.004184,,,UP
0.903588,,,,,,,,UP
,,,,,,,,UP
,3.0,,0.064909,,,,,UP
,,,,,,,0.580702,DOWN
,3.0,,0.040861,0.281613,,0.250647,,DOWN
,,,,,,,,DOWN
,3.0,0.12766,,,,,,DOWN
0.903588,,0.148936,,,0.002362,,,DOWN
0.903588,,,0.044464,,0.002894,,0.809649,DOWN
,,,,,,,,DOWN
,3.0,0.212766,,,0.002659,,,DOWN
,,,,,,,,DOWN
,3.0,,0.068422,,,,,UP
,,,,,,,,UP
,,,,,,,,DOWN
,,,,,,,,DOWN
0.903588,,,0.047616,,,,,DOWN
0.903588,3.0,,,,,,,UP
,,0.382979,,,,,0.490789,UP
,,,0.087426,0.57349,0.005754,,,UP
