word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_internet,word_freq_order,word_freq_mail,word_freq_receive,word_freq_will,word_freq_people,word_freq_report,word_freq_addresses,word_freq_free,word_freq_business,word_freq_email,word_freq_you,word_freq_credit,word_freq_your,word_freq_font,word_freq_000,word_freq_money,word_freq_hp,word_freq_hpl,word_freq_george,word_freq_650,word_freq_lab,word_freq_labs,word_freq_telnet,word_freq_857,word_freq_data,word_freq_415,word_freq_85,word_freq_technology,word_freq_1999,word_freq_parts,word_freq_pm,word_freq_direct,word_freq_cs,word_freq_meeting,word_freq_original,word_freq_project,word_freq_re,word_freq_edu,word_freq_table,word_freq_conference,char_freq_%3B,char_freq_%28,char_freq_%5B,char_freq_%21,char_freq_%24,char_freq_%23,capital_run_length_average,capital_run_length_longest,capital_run_length_total,class
,0.0,,,0.0,,,0.0,,,,0.63,,,,,,,,,,,,,,0.63,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,0.0,,,0.0,,,,,0.0,,,,0
0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,511.0,0
0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.35,,,,,,,,,0.0,,0.0,0.0,,,,,0.0,,,,,0.0,,0.062,,0.062,,,6.0,,0
,,,,,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,0.0,0.0,,,0.0,,,0.0,,,,,,,0.0,,,,,,,,0.0,,,,,,0.0,,0.0,,,53.0,,0
0.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.75,,,0
,,,,,,,,0.0,,0.31,0.52,,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,0.0,,0.1,,0.142,,,,0.0,,,,0
,0.0,,,,,,,,,0.0,,,0.0,,,,,,0.0,1.4,,,,,,,,,0.0,0.7,,,,,0.0,,,,2.11,,,,,,,,0.0,0.0,0.267,0.066,,,,,,,0
,,,,0.0,,,,,,,,,,0.0,,,,0.0,,1.16,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0
,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0
,,,0.0,,1.63,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,0
,,,,,,,,0.0,,,,0.0,,,,,,0.8,0.0,,,,,,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,0.0,,,,3.0,31.0,0
,,,,,,,,,,0.2,,,0.0,,0.1,0.1,,,,,0.0,,,,0.0,,,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,0.1,,,0.0,,,,2.529,26.0,,0
,0.0,,,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,6.89,3.44,,,,,,,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,0
0.0,0.0,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,4.65,,,,,2.32,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,53.0,0
0.0,0.0,,,,0.0,,,,,,,,,0.0,,,,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.268,,,,,,,101.0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,0
0.0,,,,,,0.0,,0.0,,,1.22,0.0,0.0,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,,0.412,,0.0,,,2.206,19.0,,0
,,0.32,0.0,,0.16,,0.0,,,,0.0,,,,,,,,0.0,,,,,,,0.0,,,,0.0,0.0,,,,,1.29,,,0.0,,0.0,,,,,,,,,,0.0,0.0,,,,,0
,0.0,,,,,,,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,1.214,,,0
0.19,,,,,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,0.39,,0.39,,,,0.39,,0.0,0.19,0.0,,,0.0,0.0,,,,0.0,,,,13.0,,0
,,,,,,0.0,,,2.63,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,0.87,,,0.87,,,,,,0.87,,,,0.0,,,,,,,,,,,,,,0
,0.0,,,,,,,,,,,,0.0,,0.6,,0.0,,,1.21,,,,,1.82,0.0,,,0.6,,,,,,0.6,,,,0.0,,,,,0.0,,,,0.0,,0.0,,,,,,177.0,0
0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,76.0,0
,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,2.12,,,,,,,,,,,,,,0.0,0.0,,,1.722,,31.0,0
,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.73,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,88.0,0
,,0.0,,,,,,,,,,0.0,,,,,,2.63,,,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,,,,,0.0,,,0.06,,,0.18,0.0,,,,0
,,,,,,0.0,,0.0,,0.0,,,0.0,,,0.0,0.0,,,,,,,,,7.69,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,,,0.0,,,,0.0,,,,,,4.0,0
,,,0.0,,,,,,,,2.94,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,,,,0
,0.0,,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,2.32,,0.0,,,,,,0.0,,,1.384,,,0
,,,,,0.47,,,,,,0.47,0.0,,,,,,0.95,0.0,0.0,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,0
,,,,0.0,,,,,,,,,,0.0,,,,3.5,0.0,,,,,,,0.0,0.0,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,1.125,,,0
0.0,,,,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,,0.0,,,0.0,,,,,0.0,,,,,,,,0.0,,,0.0,,,0.0,0.0,,,,,0
0.0,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,0
,0.0,,,,,0.0,,,2.65,0.88,,0.0,,0.0,,,,,0.0,,,,0.0,,,,0.88,,,,0.88,,,0.88,,0.88,0.0,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,0
,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.83,0.41,,,,0.0,,,,0.0,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.159,0.0,0.0,0.0,,,,,0
,,,,,,,,,,,,,,,,,,,,,,0.0,,2.07,,,,0.0,,,0.0,,,,,,,,,0.0,,0.0,,,,0.0,,,,,0.082,0.0,0.0,,,,0
,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,,1.52,0.0,,,,0.0,0.0,,,,,1.25,,,,,0.0,0.0,,,2.63,0.27,,0.125,,,0.0,,,,,,0
0.0,,,,,0.0,,,0.0,,,,,0.0,,,,,,,,,,,4.65,,,,,,,,0.0,2.32,,,,,0.0,2.32,,,,,,0.0,,,,0.757,,,,0.0,,11.0,,0
,0.0,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,3.5,,,,0.0,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,,,,,,,,,48.0,0
0.0,0.0,,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,,,,1.14,,,1.14,0.28,,,,1.14,0.28,,,,0.0,,,,0.57,,,,,,,,,,2.291,,,0
,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,0.0,,,,,0.0,,,,0.0,0.0,,0.0,,,,,,0.0,0.91,,,,,,0.0,,,,,,18.0,0
,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,0
0.0,,,,,,,,,,,,0.0,0.19,,,,0.79,,0.0,1.99,,,,,,,0.19,,,,,,,,,,,,,,,,,0.0,,,,,0.203,,,,0.0,3.716,,472.0,0
,,,,1.15,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,0
,0.0,,,,,,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,,,0.0,1.29,,,,,,,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,0
,,,,,0.0,,,,0.0,,1.75,0.0,,0.0,,,,,0.0,,,,0.0,,,0.0,0.29,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,1.715,,,0
,,,0.0,,,,0.0,,2.56,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.64,,,0.0,,,0.0,,,,,,,,,,,,,,63.0,0
,,,0.0,,,0.22,,0.0,,0.0,,,0.0,,,,,2.05,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,27.0,,0
,,,0.0,,,,,,1.44,,,,0.0,,,,0.0,,,1.44,0.0,,0.0,,,,,,,,,,,1.44,,0.0,,,,,,,0.0,,,,,,,,,,,,,39.0,0
,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,3.57,,,,,,0.0,,,,,,,,,,0.0,,,0.0,,,1.406,,,0
,,,,,0.0,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,,,,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,0
0.0,0.0,,,,0.0,0.0,,0.0,,0.0,,0.0,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,0.0,,,,,0.0,,,3.846,0.0,,,,,,,,0
,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.083,,,,,,,,0
0.24,,,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,,,,0.73,,,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,0
,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,,2.22,0.0,,,0.0,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,0.0,,,,,0
,0.25,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,0.018,0.0,,,,,0
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1.16,,,0.0,,,,,,,0
0.0,,,,,,0.0,,,,,0.0,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,5.0,0
,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,0.0,,0.0,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,0
,,,0.0,,,,,,,0.0,,,,,,,,,1.22,0.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,,0.0,,0.0,,,,0
0.0,,,,,0.0,0.0,,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,6.0,0
,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,21.0,,0
,,0.26,,,,,,0.08,0.08,,0.17,0.08,,,0.08,,,,,,,,,,,,0.17,,0.0,,,0.17,,,0.08,,0.0,0.0,,,,,,,,,,,,,,,,,,,0
,,,,,0.0,0.0,,,0.0,0.0,0.54,,,,,,,0.9,,,,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.54,,,,0.177,,,,0.0,,,,0
2.0,0.0,,0.0,,,0.0,,,,2.0,,,,,,,,2.0,0.0,,0.0,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,,0.0,0.0,,,,29.0,,0
,0.0,,,0.22,,,,,,0.0,0.99,,,,,,,,,,,,,3.21,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,,,,,0.0,,2.419,,,0
,,0.33,0.0,0.33,,,,0.0,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,,0.33,,,0.33,,,0.33,,,,,,0.0,,,1.35,,,0.0,,,0.058,,,,,12.0,,0
,0.0,,0.0,,,0.0,,,,,,,,,,,0.0,,0.0,0.59,,,0.0,,,,,,,,,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,,0.0,,,,,,1.826,,,0
,,,0.0,,,,,,,,,0.0,,,0.0,,,,,,,0.0,,,,,,0.0,,,,,,,,0.3,,,,0.0,,,,,,,,,,0.043,,,0.0,,19.0,,0
,,0.81,0.0,,,,,0.0,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,1.156,,59.0,0
,,0.0,,,,0.0,,0.0,,,,,,,20.0,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,0
,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0
,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.76,,,,0.0,3.989,,738.0,0
,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,14.28,,,,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,0
,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.4,,,,,,,,,,0.0,0.4,,,,,0.0,,,,,0.0,,,,,,,,,,,,0
,,,,0.0,,,,,,,,0.0,,0.0,,,,,0.0,,,,0.0,,,0.0,,,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,1.49,0.0,,,0.0,,,1.785,,,0
,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,,114.0,0
,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,,,,0.735,,,,,,,,0
0.0,,0.0,,,,0.0,,,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,0.0,,4.0,,0
,0.0,,,,,0.0,,,,,,0.0,,,,,,,,,,0.0,,,,2.15,,0.0,,,,,,,,,,1.07,,,,,,,0.0,,,,0.326,0.0,,,,,12.0,,0
,,,,,,,,,,,,,,0.0,,0.0,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,0
,,,,,0.08,0.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,,,,,0.0,,0.0,0.0,,,,0.126,,,,,,,,665.0,0
,,,,,,,,,,0.0,0.37,0.0,,0.0,,0.0,,,,,,0.0,,0.62,,,,,,0.0,0.0,0.49,,,0.0,,0.0,,,,,,0.0,0.0,,,0.0,,0.167,,0.0,,,,,,0
,,,,,,,,,0.0,,,,0.0,,,,,0.27,,0.2,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,0.0,,,,0.173,,,,0.019,,,,,0
0.08,,,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,0.0,,,,,0.098,,,,0.024,,,,,0
,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.188,0.148,,,,,3.233,,,0
,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.81,,,0.116,,,0.0,,1.976,,,0
,,0.47,,,,0.23,,,,,,,,0.0,,,,,,,,,,,,,,0.23,0.23,,0.23,,0.23,0.23,,0.47,,,,,,,,0.7,0.0,,0.0,,,,,0.0,,,,,0
,,,0.0,,0.0,,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,,,0.72,,,,,,,,,,,,,0
0.0,,0.0,,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,0.308,0.0,0.0,,0.0,,,77.0,0
,,,0.0,0.0,,0.0,,,,,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,,,0.0,,1.25,3.0,,0
,0.0,,,0.0,,0.0,,,0.0,,,,,,0.0,0.0,,0.74,,0.0,,,0.74,,,,0.0,,,,,,,,0.0,,0.0,,,,,0.0,,,0.0,,,,,0.0,,,,,,,0
0.0,,,0.0,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.853,,,0
,,,,0.0,,0.0,,,,,1.38,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,0.0,,,1.0,12.0,0
,,,,,,,,,,,,0.06,,,0.0,0.06,,0.6,,0.34,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.031,,,2.246,,,0
,,,,,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,2.6,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.167,,,,,,0
,,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,0.0,,0.0,,,,0
,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,2.48,,,,,,,,,0.62,,,,,,,,0.0,0.62,,,,0.0,,,,,,,,2.63,,,0
,0.0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0
,,,0.0,,0.14,,0.0,,0.0,,,0.14,0.0,0.0,,,,,,,,,,,0.58,0.0,,,,0.0,,,,,,0.29,,,0.14,0.0,0.43,,,,,,,,,,0.0,,,,,461.0,0
,,0.74,,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,0.245,,,,0.0,,,,0
,,,,,,,1.17,,,0.0,,,,,1.17,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,0.0,,,,0.0,,,0.192,,,,,,,,0
,,,0.0,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.0,,,,0.0,,,,,,,0
,0.0,,0.0,0.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,0.0,,,,,0.0,,,0.31,0.0,0.93,,,,0.93,,0.31,0.0,,,0.0,,,,,,,0.0,,20.0,,0
,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,,,0.0,,,,0.0,0.0,,,0.0,,0.0,,,,,,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,,,0
,,0.0,,0.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,,1.44,0.0,,,,,,,,,,,,,,,0.208,0.671,,0.0,0.0,,,,540.0,0
0.0,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,1.81,0.0,,0.0,,,0.0,,,3.63,,,,,,,,0.0,,,,,,,,0
,,0.0,,,0.0,0.0,0.0,,,,4.34,,,,0.0,0.0,0.0,,,0.0,,,,,0.0,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,0
,0.0,,0.0,,,,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,1.88,,,,,,,,,0.0,,,,,42.0,0
,,,,0.0,,,0.0,,,,,,2.08,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,1.0,,0
,,,,,,,0.0,,,0.0,,,0.0,0.0,,,,0.0,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,0
,,,,,,0.0,0.09,0.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,0.0,,,,0
0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.77,,,,,,,0.0,,,,,,,,,,,,0.77,0.77,,,,,0.0,,,,,,0.0,0.0,,0.376,0.125,,,,,,,0
0.0,,,,,,0.0,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,26.0,,0
0.0,,,,,,,,,0.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,0.0,,0.0,,0.0,,,,,,,,,,,0
0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,2.38,,0.0,4.76,0.0,,0.0,0.0,,,0.0,,,,,,2.111,,,0
0.0,,,0.0,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,0.0,0.49,,,,,,,,,,,0.0,,0.0,0.166,,,,,,,,0
,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2.12,,,0.0,,,,,,,,,,,0.0,,,,,,,0
,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,1.16,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,1.058,,,0
,0.0,0.0,,,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,,,0.95,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,0.0,,0.0,0.0,,,,,,0.0,,,,,0
0.0,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,0.0,,,,,,,,,25.0,0
,,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,8.333,,,2.0,,8.0,0
,0.0,,,,,0.0,,,,,0.84,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,,,0.0,,,,,,0.56,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0
,,,,,,0.0,0.0,,,,,,0.0,,,,,1.29,,,,,,,,,,,,0.0,,,,,,,,0.32,0.0,,,0.32,,,0.0,,0.0,,,0.048,,,0.0,,,,0
,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,0.0,,,,1.0,1.0,,0
,,,,,,,,,,,,,,,,,0.33,,,0.33,,,,,,1.34,,,,,,1.34,,0.33,,,,,,,0.0,,,,,,,0.0,,,,,,,12.0,,0
,,,,,0.0,,,,,,,,,,0.0,,,2.46,,1.23,,,,,,1.23,0.0,0.0,,,,0.0,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,1.062,,,0
,,,,,,0.0,,,0.25,,,,0.0,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,1.0,,,0.0,,,0.0,,,,0
,,0.0,0.0,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,0.0,,,22.0,0
0.54,,,,0.0,0.27,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0
0.09,,,,,,0.0,,,,,,,,,,0.38,0.28,0.38,,,0.0,0.0,0.0,4.37,,,,,,,0.09,,,0.28,,,,,,,,,,,,,,,,,,,,,,885.0,0
,,,,,,,,,,,,,,0.0,,,,,,,,,,0.35,0.17,0.0,,0.0,,0.0,,,0.0,,,,,,0.0,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,0
,,0.0,,0.0,,,0.0,,0.58,,,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,0
,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,0.81,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,,,,0
,0.0,0.0,,0.0,,,,,,,,,0.0,,,,,2.7,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,0.0,,0.0,,,0.476,,,,,,,18.0,0
,,,,0.0,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0
,,,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,0.0,,0.0,,,,0.0,,,0.0,,,,,,0.0,,0.0,,0.0,,,,2.0,11.0,0
,,,,0.0,,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,,,,,1.342,0.0,,,,,0
,,,,,0.17,0.0,,,0.0,,1.74,,,,,,,,,,,,,,,,,0.17,0.0,,,,,0.34,,,,0.0,,,,,,,,,,,,,,0.0,,,,,0
,,,,,,0.0,,,,,0.55,,,,,,,0.93,,,,,0.0,,0.43,0.0,,,,,,0.0,,,,,,,,,,,,,,,0.24,,,,,,,,,,0
0.0,,,,0.0,0.0,,0.0,,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,,,0.0,,1.26,1.26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,10.0,,0
,,,,,,,0.0,0.0,0.8,0.0,,,,,,0.0,0.0,0.8,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,0
,,,,,0.0,,1.28,,,,,,,0.0,,,,1.28,,0.0,,0.0,,,,0.0,,,,0.42,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,0
