date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
,3.0,,,,0.002401,,0.696053,UP
,4.0,,,,,,0.69693,UP
,,0.021277,,0.447932,,0.368721,,UP
,,0.042553,,,,0.427499,,UP
0.889253,4.0,0.06383,,,0.003022,0.416106,,UP
,,,,,,0.382444,,UP
0.889253,4.0,0.106383,0.036808,,0.002368,,0.750877,UP
0.889253,,0.12766,,,,,0.755702,DOWN
,,,,,0.001789,0.3058,0.787719,DOWN
,,,0.028822,,,,,DOWN
,,,0.028462,,0.00177,0.280943,,DOWN
0.889253,,,,,,0.284568,,DOWN
,,,0.030473,,0.001944,,,DOWN
0.889253,4.0,0.255319,,,,0.366132,,UP
0.889253,,0.276596,0.044734,,,,,UP
,,,,,0.001967,,0.495614,DOWN
0.889253,,,,0.52053,0.00199,,0.400877,DOWN
0.889253,4.0,,0.029152,,,,,DOWN
0.889253,,0.361702,,0.525141,0.001973,,0.382018,DOWN
,,,,0.542249,0.001988,,,DOWN
0.889253,,,,,,,,DOWN
0.889253,,,0.028942,,0.001986,,,DOWN
0.889253,4.0,,,0.534365,,0.546349,,DOWN
,,,0.027591,0.525141,0.001901,,,DOWN
0.889253,4.0,,,0.518744,,,,DOWN
,4.0,,,0.513686,,,,DOWN
,,,,,0.001919,,0.472368,DOWN
,4.0,,,,,0.52434,,DOWN
0.889253,,0.574468,,,,,,DOWN
,,,,0.494198,0.001872,,0.404386,DOWN
,,,0.027141,,0.001874,,0.423246,DOWN
,4.0,,,,,0.503625,,DOWN
,,,,0.476346,,,,DOWN
,4.0,,,,0.001882,,0.419298,DOWN
0.889253,,0.702128,0.027741,,0.001921,0.559037,0.384211,DOWN
,,,0.028221,,,,0.361842,DOWN
,4.0,,0.028942,,,,,DOWN
0.889253,,,,0.625855,0.001971,,,DOWN
,,0.787234,,,,0.612636,0.364035,DOWN
,4.0,,,,0.001948,,,DOWN
,4.0,0.829787,,0.530646,,,,DOWN
0.889253,4.0,0.851064,,,,,,DOWN
,,0.87234,0.027201,0.488099,0.001849,,0.502632,DOWN
,,,0.027111,,,,,DOWN
0.889253,,0.914894,,,,,,DOWN
0.889253,4.0,,0.029212,0.465635,,0.381668,,DOWN
0.889253,,,,,0.001805,,0.642982,DOWN
0.889253,,,,,,0.417659,0.626316,UP
,,,,0.483785,,,0.65614,UP
0.893677,,,,,,,,UP
,,,,,,0.363801,,UP
,,0.042553,0.041672,,,0.422579,0.677193,UP
,,,,0.367004,0.00264,0.415329,,UP
,,,0.035157,,,,,UP
0.893677,,,,0.2651,0.002212,,,UP
,,,,,,,,DOWN
,,0.148936,,0.193395,0.001859,,,DOWN
,5.0,,,0.180303,,,,DOWN
,,,0.028702,0.183576,,,,DOWN
,5.0,,,,0.002019,0.296479,,UP
0.893677,,,,,,,0.716667,UP
0.893677,5.0,0.255319,0.047076,,,0.384775,0.630263,UP
,5.0,,,0.450461,,0.460642,0.502193,UP
,5.0,,,,,0.50492,,UP
,5.0,,0.031224,0.524546,0.002162,0.576126,,UP
,,,0.029152,,,,,DOWN
0.893677,,,,,0.002011,,,DOWN
,,0.382979,,0.50238,0.002021,,,DOWN
,,0.404255,,0.487355,,,,DOWN
,,0.425532,,0.505207,0.002023,,,DOWN
0.893677,,,,0.517257,0.002021,,,DOWN
0.893677,5.0,,,0.509819,,0.59943,,DOWN
0.893677,,0.489362,,,0.002036,,0.296491,DOWN
,,0.510638,,,,,,DOWN
,5.0,,0.028191,0.490479,0.001984,,,DOWN
,,,,0.492264,,,,DOWN
0.893677,5.0,0.574468,,,0.002061,0.618591,0.230263,DOWN
,5.0,,,,,0.608493,,DOWN
,,,,0.467569,0.00205,,0.237719,DOWN
,,0.638298,,0.465486,,,0.241228,DOWN
0.893677,5.0,0.659574,,,,0.603055,,DOWN
,5.0,,0.029362,0.484975,,,0.215351,DOWN
,5.0,,,0.511604,0.002117,,,DOWN
,5.0,0.723404,0.033025,0.559209,,,0.187281,UP
,,,0.035937,,,0.734076,,UP
0.893677,5.0,,,,,0.727084,,UP
0.893677,,,0.031764,0.601607,0.002206,0.683584,0.257895,UP
0.893677,,0.808511,,,,0.636717,,DOWN
,,0.829787,,,,,,UP
0.893677,5.0,0.851064,,0.522017,,0.588555,0.289035,UP
,,,,0.50476,,0.560849,0.350877,UP
0.893677,,0.893617,,0.458346,0.001996,0.520456,,DOWN
0.893677,5.0,,,0.419964,,,,DOWN
,,,,0.462362,0.002044,,,DOWN
,5.0,,,0.479024,,0.429311,,DOWN
0.893677,,,,,,,,UP
0.893677,,1.0,0.037288,0.482148,0.002462,,0.628947,UP
,,,0.048727,,,,,UP
,,0.021277,,,,,0.686404,UP
0.898102,,0.042553,,,,0.472035,,UP
0.898102,6.0,0.06383,,,0.003184,,,UP
,6.0,0.085106,,,,,,UP
,,0.106383,0.041131,,0.002665,0.386846,,UP
,,,,,0.0028,0.348006,,UP
,6.0,,,0.195031,0.002862,,0.626754,UP
,6.0,0.170213,,0.180006,,,,UP
0.898102,,0.191489,0.031104,,,0.302175,,DOWN
,6.0,0.212766,0.031254,0.212139,0.002069,,0.570614,DOWN
,,0.234043,,,,,,DOWN
,6.0,0.255319,0.082923,,,,,UP
,,,,0.448527,,,,UP
0.898102,,,0.092951,,0.006581,,0.079386,UP
,6.0,,0.122493,0.549093,,0.573796,,UP
,6.0,,0.106311,,,,,UP
0.898102,6.0,,0.274258,0.562035,0.019798,,,UP
,,,,0.564267,,0.631279,,UP
,,,0.036538,,,,,DOWN
,6.0,0.425532,,0.544927,,,,DOWN
,6.0,,,,,,,DOWN
0.898102,6.0,,,0.520827,0.002077,0.58726,0.315789,DOWN
,6.0,,0.028942,,,,0.332456,DOWN
,6.0,0.510638,,,0.002023,,,DOWN
,,,0.028612,,0.002005,,,DOWN
0.898102,6.0,0.553191,,0.483487,,,,DOWN
,,,,,,,,DOWN
,,0.595745,,,,,,DOWN
,,0.617021,,,0.002048,0.557742,,DOWN
,6.0,,,,,0.538581,0.339474,DOWN
,6.0,,0.027141,,,,,DOWN
,6.0,0.680851,0.027141,,,0.535733,0.397807,DOWN
0.898102,,,,,0.001942,0.554894,,DOWN
0.898102,,,,0.556233,,,,DOWN
,,0.744681,,,,0.65303,,DOWN
,6.0,,,,0.00257,0.673485,0.395175,DOWN
,,0.787234,0.036568,0.616037,0.002468,,,DOWN
0.898102,6.0,,,0.577358,,,0.374561,DOWN
,,,,,0.00243,0.564733,0.397368,DOWN
,,,,0.538679,,0.538322,,DOWN
0.898102,6.0,0.87234,,,0.002472,,0.372807,DOWN
,,,0.028071,,,,,DOWN
0.898102,,,0.027141,,,0.440186,,DOWN
0.898102,6.0,,,,,0.423097,,UP
0.898102,,,0.071815,,,,,UP
,6.0,0.978723,,0.52172,0.006174,,0.484211,UP
0.898102,,,0.094782,,0.006315,,0.554386,UP
0.902526,,0.0,0.074397,,,,,UP
,7.0,0.021277,,,,0.393061,0.577193,UP
,,,0.074306,,,,,UP
,,,0.073856,,0.004902,0.422838,,UP
0.902526,,0.085106,,0.315382,,,,UP
,7.0,,0.058544,0.263612,,,,UP
,,0.12766,,,,0.326256,,DOWN
0.902526,,,0.045605,,0.002989,,,DOWN
0.902526,,0.170213,0.030803,,0.002,0.290523,0.672807,DOWN
0.902526,,,,,0.002015,0.273951,,DOWN
,,0.212766,0.031764,0.162749,,,,DOWN
,,0.234043,0.030984,0.176584,0.001986,,,DOWN
0.902526,,0.255319,0.032094,0.218387,,,0.737281,DOWN
0.902526,,,0.031824,0.262868,,0.280166,0.673684,DOWN
,7.0,,,0.332937,0.003245,,,DOWN
0.902526,,,,,0.00591,,0.698246,UP
0.902526,,0.340426,,,,,,UP
0.902526,7.0,,0.17077,,,,0.685965,UP
,,,,,,,,UP
,,,0.124445,,,,,UP
,,0.425532,0.076768,0.517406,0.005108,,,UP
,,,,0.493157,,,,UP
,,0.468085,,,,,,DOWN
0.902526,,,0.047226,0.449569,0.003135,0.369757,,DOWN
,,0.510638,0.040711,0.421303,,,,DOWN
0.902526,,,,,0.002601,0.35448,,DOWN
,7.0,0.553191,0.037709,,0.002493,,0.547807,DOWN
0.902526,,0.574468,0.032245,,0.002131,0.35448,,DOWN
0.902526,7.0,,,,,,,DOWN
,,,,,0.001957,0.328586,0.529825,DOWN
,,,,0.341119,0.001938,0.315898,,DOWN
0.902526,,,,0.348855,,0.32755,,DOWN
,7.0,0.680851,,0.369087,,0.323149,,DOWN
,,,0.038099,,,,0.557456,DOWN
,,0.723404,,,,,,DOWN
0.902526,7.0,,0.084604,,,,,UP
0.902526,7.0,,,,0.005233,0.509839,,UP
,,,,0.608896,,,,UP
,,,,,0.004678,,0.468421,UP
,7.0,0.829787,,0.542398,,,0.499561,UP
,7.0,0.851064,,,0.004792,0.409891,,UP
0.902526,,0.87234,,,,,0.546053,UP
0.902526,7.0,0.893617,0.062808,0.471586,,,0.582018,UP
0.902526,,0.914894,0.046776,0.437221,,,,DOWN
0.902526,7.0,,0.056593,,,,,DOWN
,,,,,,,,DOWN
,,0.978723,,,0.004028,0.393061,0.538158,DOWN
,,1.0,,,0.002678,0.372087,,DOWN
0.885049,1.0,,0.043083,,,0.367167,,DOWN
,1.0,0.021277,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,0.377007,,DOWN
,1.0,,,,,0.342569,,DOWN
,,,,0.191312,,,,DOWN
0.885049,1.0,,,0.16632,0.00199,,,DOWN
0.885049,,0.148936,,,,,,DOWN
,1.0,0.170213,,0.13136,0.001886,0.259192,0.669298,DOWN
,1.0,0.191489,0.028762,0.126897,,,,DOWN
,1.0,,0.028372,0.127938,,,0.756579,DOWN
,,,0.028011,,,,0.79386,DOWN
0.885049,,,,0.169295,0.00178,0.194718,,DOWN
0.885049,1.0,,,,,,0.797807,DOWN
,,,,0.243231,,,,DOWN
,1.0,,,,0.001942,0.188762,,DOWN
,,0.340426,0.037198,,0.002349,,0.787281,DOWN
,1.0,,,0.449866,,0.262817,0.797807,DOWN
,,,,,,0.285344,,DOWN
,1.0,,0.041762,,0.002676,0.282496,,DOWN
,,,,,,0.284568,0.721053,DOWN
,,0.446809,,0.453585,,,,DOWN
,,,0.035997,,,,,DOWN
,,0.489362,0.031344,0.407914,0.002019,,,DOWN
,1.0,,0.030924,,,,0.652632,DOWN
,,0.531915,,,,0.270844,0.656579,DOWN
,,0.553191,,0.321035,0.001903,0.283791,0.627632,DOWN
,,0.574468,,,,,,DOWN
,1.0,,,0.283844,0.001629,,,DOWN
0.885049,1.0,0.617021,,,0.001843,,0.652193,DOWN
0.885049,,0.638298,,0.270158,0.001899,0.23304,,DOWN
,,,,,,0.237442,,DOWN
,,,,,0.001919,,0.571491,DOWN
,,,,,,,,DOWN
,,0.723404,,,0.002131,,,DOWN
,,,0.090819,,,0.411445,,UP
0.885049,,0.765957,0.111174,0.577358,,0.43941,,UP
,,,0.087937,,,,0.491228,UP
,,,,,0.006548,,,UP
0.885049,1.0,,,,0.009076,,,UP
0.885049,,,,0.52529,0.006811,0.384516,0.595175,UP
,1.0,0.87234,0.107692,,,0.374417,0.589912,UP
,,,,,,0.349042,0.575877,UP
,1.0,,,,0.003916,,0.559211,UP
0.885049,,0.93617,,,,0.313309,,UP
0.885049,,,,,,,,UP
,,0.978723,,,0.004071,0.337649,0.529386,UP
,,,,,0.003236,,0.561404,UP
,,0.0,0.045815,0.368492,0.003024,0.31564,0.589912,DOWN
,,,,0.328176,0.002489,,,DOWN
,,0.042553,,0.306605,,,0.518421,DOWN
,2.0,0.06383,,,,,,DOWN
,,,0.034856,0.237578,,,,DOWN
0.885094,2.0,0.106383,0.033145,0.211247,,,,DOWN
0.885094,,,,,0.002002,,,DOWN
0.885094,,,,,,,,DOWN
,,,,0.173907,,,0.684211,DOWN
,,,,0.176436,0.001899,,,DOWN
,,,0.032755,,,0.249871,0.725,DOWN
,,,0.037468,,,0.26696,0.701754,DOWN
0.885094,,,,0.37831,,0.337649,,UP
0.885094,2.0,,0.068602,,,0.408079,0.509211,UP
,2.0,,0.041371,0.529158,0.002833,,0.361842,DOWN
0.885094,2.0,0.319149,,,,,0.274561,UP
,2.0,,,,,0.606163,0.204386,UP
,2.0,0.361702,,,,0.624547,,UP
0.885094,,0.382979,0.040261,,,,,DOWN
,,,,0.630021,,0.647851,,DOWN
,,,,,,,,DOWN
,,,0.040261,,,,,DOWN
0.885094,,0.468085,,0.577209,,,,DOWN
,,0.489362,0.040261,0.566498,0.0029,0.65536,,DOWN
0.885094,,,,0.555638,,,,DOWN
,,,,,0.002908,,,DOWN
,2.0,,,0.536001,0.002763,,,DOWN
0.885094,,0.574468,,,0.004439,0.682289,,DOWN
0.885094,,,,0.52886,0.004516,,,DOWN
0.885094,,0.617021,0.027861,0.511009,,0.660798,0.099123,DOWN
0.885094,,0.638298,,,0.002605,,,DOWN
,,0.659574,0.029242,0.515025,,0.648628,,DOWN
0.885094,,0.680851,,,,,,UP
,2.0,,,0.572449,0.008959,0.675816,0.255263,UP
0.885094,2.0,,0.249249,,,,,UP
0.885094,2.0,0.744681,0.963612,,0.065099,,,UP
,2.0,0.765957,,0.726867,0.026119,0.711289,,UP
0.885094,2.0,0.787234,,0.700238,,,0.245175,DOWN
,2.0,,0.032275,0.661559,,,,DOWN
0.885094,2.0,,,,,0.582859,0.253947,DOWN
0.885094,2.0,,,0.602053,,,,DOWN
,2.0,0.87234,,0.580333,0.002671,,0.3,DOWN
,,,,,,,,DOWN
0.885094,2.0,0.914894,,,0.002142,0.443294,0.393421,DOWN
0.885094,2.0,,,0.50848,0.002698,,,DOWN
0.885094,2.0,,,0.513835,,,0.508772,DOWN
,,,,,0.002661,0.433972,,DOWN
,,,,,,,,DOWN
0.885138,,0.0,0.055092,0.50357,,,,DOWN
,,,,,0.002721,,,DOWN
,,,0.05269,,0.003511,,,DOWN
0.885138,,0.06383,0.047886,0.395864,0.003178,,,DOWN
0.885138,,,0.047736,,,,,DOWN
,,,0.03996,,0.002524,,0.695175,DOWN
,,,,,,,,DOWN
,3.0,0.148936,,0.21809,,,,DOWN
,,,,,,0.273175,,DOWN
,,,0.029542,0.200089,,,0.692982,DOWN
,3.0,,,,0.001917,0.273692,,DOWN
0.885138,3.0,,0.034977,,0.002254,0.296479,0.683333,DOWN
,,0.255319,,,,,0.583333,DOWN
,,,0.186922,0.483041,0.01243,,,UP
0.885138,,0.297872,,0.51324,,0.494303,,DOWN
0.885138,3.0,0.319149,0.034466,0.578251,0.002383,0.568617,,DOWN
,,,,0.585094,,0.611859,,DOWN
,,,,,0.002115,,,DOWN
,,0.382979,,,,0.618074,0.267105,DOWN
0.885138,3.0,0.404255,0.031104,,,0.617297,0.235965,DOWN
,,,0.035367,0.563076,0.002468,,,DOWN
,3.0,0.446809,,0.547456,0.002044,,0.169298,DOWN
,,,0.042692,,,,,DOWN
,,,,,,,,DOWN
0.885138,,0.510638,,,0.002759,0.570689,0.198684,DOWN
,,,,,,0.562403,,DOWN
,,0.553191,0.031104,,0.002171,,,DOWN
,,,,0.49524,0.002686,0.590627,0.186404,DOWN
0.885138,,0.595745,,,,0.578716,,DOWN
0.885138,,0.617021,,,,,,DOWN
0.885138,3.0,,,,,,,DOWN
0.885138,3.0,,,,0.002459,0.561885,,DOWN
,3.0,,,0.507736,0.003199,0.576126,0.184211,DOWN
0.885138,,,,0.55058,0.003149,,,DOWN
0.885138,,,,,,0.641378,,UP
,3.0,0.744681,,,,0.69912,0.232895,UP
,3.0,,0.14414,0.677626,,,,UP
,,,,0.644154,,,,DOWN
,3.0,0.808511,,,,,0.325439,DOWN
,3.0,0.829787,,0.560399,,,0.321491,DOWN
,,0.851064,,0.557572,,,,DOWN
0.885138,,,0.029362,0.537489,,0.50233,0.31886,DOWN
0.885138,3.0,0.893617,0.032545,,0.002241,,,DOWN
,3.0,,,0.442874,,0.438892,,DOWN
0.885138,,,,0.489438,0.002117,,,DOWN
0.885138,,0.957447,,,,0.384775,0.474123,DOWN
,,0.978723,,,0.002707,,0.489474,DOWN
0.885138,3.0,,0.045815,,0.003047,,,DOWN
0.885182,,,,,,,,DOWN
,,,,,0.00253,,0.62193,DOWN
,4.0,,,,,,0.520614,DOWN
0.885182,4.0,,,,,,0.603947,DOWN
0.885182,,0.085106,0.032905,,,,,DOWN
0.885182,,,,0.276555,,0.335577,0.660965,DOWN
,4.0,,,0.234454,,,,DOWN
0.885182,4.0,,0.038369,,,,0.720175,DOWN
,,0.170213,,0.1867,0.001915,0.282755,,DOWN
,4.0,,0.029092,0.192205,0.001855,,0.754825,DOWN
,,,,0.221363,,,0.725439,DOWN
,4.0,,0.032034,0.271199,0.002059,0.286898,0.707895,DOWN
,4.0,,0.047496,,0.003108,,0.582018,UP
,,0.276596,0.194248,0.466082,0.012291,,0.496053,UP
,,0.297872,,,,,0.345614,DOWN
,,,,0.55177,0.002383,,0.314474,DOWN
0.885182,4.0,,,0.562035,,,,DOWN
,,0.361702,,,0.002009,0.560073,,DOWN
0.885182,4.0,0.382979,0.029302,0.55906,,0.567064,0.292105,DOWN
,,,0.029242,,0.002011,0.555412,0.289912,DOWN
,4.0,0.425532,,,0.002048,,0.378509,DOWN
0.885182,,0.446809,,,0.002613,,,DOWN
0.885182,,0.468085,0.029422,,0.002009,,,DOWN
,,,,0.521571,,,,DOWN
,,,,,0.002013,,,DOWN
,,0.531915,,0.509521,,,,DOWN
0.885182,4.0,,0.029092,0.503868,,,,DOWN
0.885182,,0.574468,,,,,,DOWN
,,,0.030023,,,0.525375,,DOWN
,4.0,0.617021,,0.479768,,0.519938,,DOWN
,,,,,,,,DOWN
0.885182,4.0,,0.029092,0.492115,0.002,0.504661,0.313158,DOWN
,,,,0.512943,0.00199,,,DOWN
,,0.702128,,,,,,DOWN
0.885182,4.0,0.723404,0.075988,,0.00512,,0.454386,UP
,,,,0.670931,0.007,0.623252,0.517544,UP
,,0.765957,0.080581,,,0.62377,,UP
0.885182,4.0,0.787234,0.059265,0.63255,,,,UP
0.885182,,0.808511,,,,0.543501,,UP
,,,,0.557423,0.002256,0.512688,,DOWN
,,0.851064,0.029783,,,,0.340789,DOWN
0.885182,4.0,,,0.514133,,0.452097,0.405702,DOWN
0.885182,4.0,,,,,,,DOWN
0.885182,,,0.029002,,0.001955,0.394096,,DOWN
,,0.93617,0.029753,,0.001988,,0.504386,DOWN
0.885182,4.0,0.957447,,0.490777,,0.355774,0.515789,DOWN
,,,,,,0.412998,0.414035,DOWN
0.885182,,,0.030413,0.500893,0.002009,0.400829,,DOWN
,5.0,,0.041401,,0.002721,,0.592544,UP
,,0.021277,,0.467569,0.00253,0.339202,0.615789,DOWN
0.885226,,0.042553,,,0.00242,0.400052,,DOWN
0.885226,5.0,0.06383,,,,0.367944,0.539912,DOWN
,5.0,,,,0.002202,0.336095,0.607895,DOWN
,,0.106383,0.035427,,,,0.652632,DOWN
,,,,0.23252,,,,DOWN
0.885226,,0.148936,0.040651,,,0.266442,0.634211,UP
0.885226,5.0,,,,,,0.661842,UP
,,0.191489,,,,0.247022,0.657895,UP
,5.0,0.212766,,,0.002821,0.24754,0.648246,UP
,,0.234043,,0.268968,,,0.596491,DOWN
,,,,,0.004246,,0.504386,UP
,,,,0.457007,0.005374,,0.328509,UP
,,0.297872,0.034286,,0.002387,,,DOWN
,5.0,,,0.54582,,0.519161,,UP
,,,0.038189,0.557423,,,0.177632,DOWN
,,0.361702,,0.548051,0.002825,,,UP
,,0.382979,,0.563969,0.002414,0.557742,,DOWN
,,0.404255,,,,0.539099,,DOWN
,,,,0.55787,,,,UP
0.885226,,,0.03996,,0.002792,,,UP
,5.0,,,,,,,DOWN
,,0.489362,0.036087,,,0.520974,0.229386,DOWN
0.885226,,0.510638,,0.531092,,0.512429,,DOWN
0.885226,,,,0.52529,,,,DOWN
,5.0,,,,0.002013,0.465303,0.312281,DOWN
,,0.574468,,,,,0.190789,DOWN
0.885226,5.0,,0.040261,,0.002829,0.532885,0.227632,DOWN
,5.0,,,0.505058,,,0.272807,DOWN
0.885226,,,,0.497173,0.002021,0.516313,0.291228,DOWN
,,,,0.505356,0.002025,0.513982,,DOWN
0.885226,5.0,0.680851,,,,,,DOWN
,5.0,,0.030233,,,0.521233,,DOWN
,,,,,0.005557,,,UP
0.885226,,,,,,,,UP
,5.0,,,0.653526,0.00431,0.626359,,UP
,,,,,,0.589332,,UP
,5.0,,,0.584945,,,0.317105,DOWN
,5.0,,,0.555638,0.00242,,,DOWN
,5.0,,0.032725,,,,,DOWN
0.885226,,,,,,,,DOWN
,5.0,,0.028342,,0.001959,,,DOWN
0.885226,5.0,0.914894,,0.427403,,,0.425877,DOWN
0.885226,,0.93617,,,0.001992,,0.465789,DOWN
0.885226,,0.957447,,,,0.358881,0.475,DOWN
0.885226,,,0.047046,,,,,UP
,,1.0,,,,0.410927,0.484211,UP
,,0.0,,0.486611,0.002678,,,DOWN
,6.0,,,,,,0.558772,DOWN
0.885271,6.0,0.042553,0.038669,0.425022,0.002534,,0.497807,DOWN
0.885271,6.0,,,,,0.36898,0.527193,DOWN
,6.0,,0.031194,,,,0.575,DOWN
0.885271,,,0.030413,,,,,DOWN
0.885271,6.0,,,0.217644,,,,DOWN
0.885271,,0.148936,0.027381,0.19042,0.001789,0.268255,,DOWN
,,,0.02672,,,,,DOWN
0.885271,,,,,,,,DOWN
,6.0,0.212766,,0.206932,0.001824,0.238477,0.71886,DOWN
0.885271,6.0,,,0.255579,0.00178,,,DOWN
0.885271,,,,,0.001843,,,DOWN
,6.0,,,,0.001961,,,DOWN
0.885271,,,,0.468908,0.001942,0.452615,0.395614,DOWN
0.885271,,,,,,0.513982,0.322807,DOWN
,,0.340426,,0.561738,0.002383,0.554635,,DOWN
0.885271,,0.361702,,0.557275,,,,DOWN
0.885271,,0.382979,,,,,,DOWN
,,,,,,0.564992,,DOWN
,,0.425532,,0.570217,,0.564733,,DOWN
,,,,,,,0.294298,DOWN
,6.0,0.468085,,,,,0.288158,DOWN
0.885271,6.0,0.489362,0.038009,,,0.556447,,UP
,,0.510638,,,,,,UP
,,0.531915,,0.528712,,0.540135,,UP
,6.0,0.553191,0.0399,,0.002806,,,UP
,6.0,,,0.51681,0.002798,,,UP
0.885271,,0.595745,0.036388,0.508182,,0.534438,0.272368,UP
0.885271,,0.617021,,0.490479,,,0.278509,DOWN
0.885271,,0.638298,,0.489735,,0.503884,,DOWN
,6.0,,,,,0.494562,0.307895,DOWN
,,,0.034616,0.516364,0.00243,0.495598,,DOWN
0.885271,,0.702128,,0.551026,0.002518,0.503625,,UP
,,,,,,,,DOWN
,,,,,,0.596582,0.332018,UP
,6.0,0.765957,,,,0.592698,0.290351,DOWN
,6.0,0.787234,0.031404,0.577358,0.002115,,0.289474,DOWN
0.885271,,,,,,,0.342544,DOWN
,6.0,,,,,,0.390789,DOWN
,,,,,0.001973,,0.437281,DOWN
0.885271,,,,,,0.42957,,DOWN
0.885271,,,,,,0.403159,0.504386,DOWN
0.885271,,,,0.396757,,0.37131,,DOWN
0.885271,,,,,0.001975,0.367426,,DOWN
,,,,,,0.353962,0.532895,DOWN
,,0.978723,,0.481404,0.007848,0.429052,,UP
0.885271,,1.0,,0.476198,,,0.605702,UP
,7.0,0.0,0.035037,,0.002329,,0.592544,UP
0.885315,,0.021277,0.032725,,,,,DOWN
,7.0,,,,,0.396945,,UP
,,0.06383,,,0.002358,,0.590351,UP
,,0.085106,,0.274026,,,,DOWN
,,0.106383,,,,0.300104,0.624561,DOWN
,,0.12766,,,0.00177,,0.650439,DOWN
,7.0,0.148936,0.0263,0.155013,,,0.624561,DOWN
,,,0.017383,,,,0.713158,DOWN
,,0.191489,,,0.000904,0.218799,0.769737,DOWN
,,,,0.132847,,,,DOWN
,7.0,,0.020416,,,,,DOWN
,7.0,0.255319,,,0.001643,,,DOWN
,,,0.029032,,0.001878,,,DOWN
,7.0,,0.048577,0.268373,0.002792,,,UP
0.885315,7.0,,,,,0.2768,,UP
0.885315,7.0,0.340426,,,0.002904,,0.700877,UP
0.885315,7.0,,,,,,,UP
0.885315,7.0,0.382979,,0.487652,,,0.724123,UP
,,,,,0.003932,,,UP
0.885315,,0.425532,,0.488099,,,,UP
0.885315,,,,,,0.384257,,UP
,,0.468085,0.212952,,0.002335,0.380632,0.694737,UP
,,0.489362,,0.450164,,,0.738596,UP
0.885315,,0.510638,0.135973,0.446445,,,0.738596,UP
,7.0,,,0.430973,,,,UP
0.885315,,0.553191,0.156539,0.41208,,0.369757,,UP
0.885315,,,,,,,0.777632,UP
0.885315,,0.595745,0.082323,,,0.346453,,UP
0.885315,7.0,,0.037318,,,0.340756,0.738596,DOWN
0.885315,7.0,,0.041311,,,,,DOWN
,,,,0.383814,,,,DOWN
,,0.680851,,,0.003639,,0.760965,DOWN
,7.0,,,,,,,UP
,,,,,0.005341,,0.704825,UP
0.885315,7.0,,,,0.024831,,,UP
0.885315,,,,0.548646,,,,UP
,7.0,0.787234,0.071424,,0.004713,,,DOWN
,,,0.087456,,0.005835,,0.586404,UP
,,,,,,,,UP
0.885315,,,,0.410295,,,,DOWN
0.885315,,,,0.389021,,0.352926,0.653509,DOWN
0.885315,,,,0.368492,,,0.695175,DOWN
,,0.914894,0.036358,0.341565,0.002362,0.316157,0.690789,DOWN
0.885315,,,0.141167,,,0.309943,,UP
,7.0,,0.097244,,0.002952,,,UP
,,,0.114117,0.374888,0.007341,,,UP
0.885315,,,,,0.003573,0.358105,,DOWN
,,0.0,0.042032,,,,0.645175,DOWN
,,0.021277,0.033265,0.292621,0.002173,0.308648,0.653947,DOWN
0.885359,,0.042553,,0.258554,,0.358105,0.607456,DOWN
0.885359,1.0,0.06383,,0.214668,,0.339979,0.604386,DOWN
,1.0,0.085106,,,,0.294148,,DOWN
,1.0,0.106383,0.024979,,0.001651,,,DOWN
0.885359,,,0.024499,0.116037,,,,DOWN
,,0.148936,0.024469,,,0.202486,,DOWN
0.885359,1.0,,0.01363,,0.000897,,,DOWN
,,,,,,,,DOWN
,,0.212766,,0.090152,,,,DOWN
0.885359,,,,,,,,DOWN
,,,,0.117525,0.000895,0.154324,,DOWN
,1.0,0.276596,,0.141029,0.001182,,0.814912,DOWN
0.885359,1.0,,,0.166766,,,,DOWN
0.885359,1.0,0.319149,,0.218536,0.001479,,,DOWN
0.885359,,0.340426,,,0.001084,,0.769737,DOWN
0.885359,1.0,0.361702,0.028972,,,0.196012,,DOWN
,1.0,0.382979,,,0.002009,,0.660088,UP
,,0.404255,,0.415948,,,0.66886,DOWN
0.885359,,0.425532,,0.429634,0.002009,0.245469,,UP
0.885359,,,,0.423386,,,0.638158,UP
,1.0,0.468085,0.336526,,,0.239513,,UP
0.885359,1.0,,0.520776,0.414014,,0.245469,0.64693,UP
0.885359,,0.510638,,,0.002009,,0.64693,UP
,,,,,,,0.64693,UP
,1.0,,0.120782,,0.00322,0.263335,0.690789,UP
,,,,0.341565,,,0.690789,UP
0.885359,,,,0.334127,,0.262299,0.690789,DOWN
,1.0,,0.054852,0.321184,0.002009,0.246763,0.690789,DOWN
0.885359,,0.638298,,,0.002009,,,DOWN
0.885359,,,,0.333234,0.002133,,,DOWN
,,0.680851,,,0.00226,,,DOWN
,,,,,,0.322631,0.767105,DOWN
0.885359,1.0,0.723404,0.108532,,0.007117,,,UP
0.885359,1.0,0.744681,,,,0.458571,,UP
,,,,0.538828,0.007497,,,UP
0.885359,,0.787234,,,0.006107,0.448472,,UP
,,,,,0.008587,,0.714035,UP
,,,,,,,,UP
0.885359,1.0,,0.102708,,,,0.771053,UP
0.885359,1.0,0.87234,,,,,,UP
0.885359,,0.893617,0.056263,,0.003494,,0.772807,DOWN
,,0.914894,,0.350342,,0.351631,,DOWN
,,,,,,,,DOWN
